time_s,miss_maneuver_m,miss_heading_m
6.51000999999817,0.00180687140087061,0.000873598117050517
6.52000999999814,0.00180949019158221,0.000873593034006044
6.53000999999812,0.00181210896711572,0.000873587990530964
6.5400099999981,0.00181472772758903,0.000873582986144505
6.55000999999807,0.00181734647311862,0.000873578020376167
6.56000999999805,0.00181996520381956,0.000873573092765386
6.57000999999803,0.00182258391980555,0.000873568202861211
6.580009999998,0.00182520262118896,0.000873563350221996
6.59000999999798,0.00182782130808086,0.000873558534415101
6.60000999999796,0.00183043998059102,0.000873553755016606
6.61000999999793,0.00183305863882795,0.000873549011611036
6.62000999999791,0.00183567728289894,0.000873544303791098
6.63000999999789,0.00183829591291007,0.000873539631157423
6.64000999999786,0.00184091452896622,0.000873534993318326
6.65000999999784,0.00184353313117113,0.000873530389889568
6.66000999999782,0.00184615171962736,0.000873525820494131
6.67000999999779,0.0018487702944364,0.000873521284762002
6.68000999999777,0.00185138885569861,0.000873516782329961
6.69000999999775,0.00185400740351328,0.000873512312841381
6.70000999999772,0.00185662593797863,0.000873507875946034
6.7100099999977,0.00185924445919185,0.000873503471299905
6.72000999999768,0.00186186296724912,0.000873499098565012
6.73000999999765,0.00186448146224558,0.000873494757409237
6.74000999999763,0.00186709994427542,0.000873490447506152
6.75000999999761,0.00186971841343184,0.000873486168534866
6.76000999999758,0.00187233686980709,0.000873481920179867
6.77000999999756,0.00187495531349249,0.000873477702130877
6.78000999999754,0.00187757374457841,0.000873473514082704
6.79000999999751,0.00188019216315436,0.000873469355735107
6.80000999999749,0.00188281056930891,0.000873465226792664
6.81000999999747,0.00188542896312977,0.000873461126964642
6.82000999999744,0.0018880473447038,0.000873457055964875
6.83000999999742,0.00189066571411699,0.000873453013511644
6.8400099999974,0.0018932840714545,0.000873448999327562
6.85000999999737,0.00189590241680065,0.000873445013139463
6.86000999999735,0.00189852075023898,0.000873441054678299
6.87000999999733,0.00190113907185219,0.00087343712367903
6.8800099999973,0.00190375738172222,0.000873433219880532
6.89000999999728,0.00190637567993022,0.000873429343025496
6.90000999999726,0.00190899396655658,0.000873425492860338
6.91000999999723,0.00191161224168094,0.000873421669135105
6.92000999999721,0.00191423050538217,0.000873417871603397
6.93000999999719,0.00191684875773845,0.000873414100022274
6.94000999999716,0.00191946699882719,0.000873410354152182
6.95000999999714,0.00192208522872513,0.000873406633756873
6.96000999999712,0.00192470344750827,0.00087340293860333
6.9700099999971,0.00192732165525194,0.000873399268461692
6.98000999999707,0.00192993985203078,0.000873395623105186
6.99000999999705,0.00193255803791874,0.00087339200231006
7.00000999999703,0.00193517621298914,0.000873388405855513
7.010009999997,0.00193779437731459,0.000873384833523634
7.02000999999698,0.0019404125309671,0.000873381285099341
7.03000999999696,0.00194303067401801,0.000873377760370318
7.04000999999693,0.00194564880653805,0.000873374259126961
7.05000999999691,0.00194826692859729,0.00087337078116232
7.06000999999689,0.00195088504026523,0.000873367326272042
7.07000999999686,0.00195350314161072,0.000873363894254326
7.08000999999684,0.00195612123270203,0.000873360484909864
7.09000999999682,0.00195873931360683,0.000873357098041794
7.10000999999679,0.00196135738439222,0.000873353733455656
7.11000999999677,0.00196397544512469,0.000873350390959342
7.12000999999675,0.00196659349587018,0.000873347070363047
7.13000999999672,0.00196921153669406,0.000873343771479235
7.1400099999967,0.00197182956766114,0.000873340494122588
7.15000999999668,0.00197444758883567,0.000873337238109968
7.16000999999665,0.00197706560028138,0.000873334003260377
7.17000999999663,0.00197968360206141,0.000873330789394919
7.18000999999661,0.00198230159423843,0.00087332759633676
7.19000999999658,0.00198491957687454,0.000873324423911091
7.20000999999656,0.00198753755003133,0.000873321271945096
7.21000999999654,0.00199015551376987,0.000873318140267912
7.22000999999651,0.00199277346815073,0.000873315028710602
7.23000999999649,0.00199539141323399,0.000873311937106114
7.24000999999647,0.00199800934907919,0.000873308865289255
7.25000999999644,0.00200062727574541,0.000873305813096658
7.26000999999642,0.00200324519329124,0.000873302780366753
7.2700099999964,0.00200586310177478,0.000873299766939733
7.28000999999637,0.00200848100125367,0.000873296772657532
7.29000999999635,0.00201109889178504,0.00087329379736379
7.30000999999633,0.0020137167734256,0.000873290840903832
7.3100099999963,0.00201633464623158,0.000873287903124638
7.32000999999628,0.00201895251025874,0.000873284983874817
7.33000999999626,0.0020215703655624,0.000873282083004582
7.34000999999623,0.00202418821219745,0.000873279200365725
7.35000999999621,0.00202680605021831,0.000873276335811595
7.36000999999619,0.00202942387967897,0.000873273489197074
7.37000999999616,0.00203204170063301,0.000873270660378549
7.38000999999614,0.00203465951313355,0.000873267849213898
7.39000999999612,0.0020372773172333,0.000873265055562461
7.40000999999609,0.00203989511298456,0.000873262279285022
7.41000999999607,0.0020425129004392,0.000873259520243789
